,amount,date,price,tid
1296,0.05987000,1426863255,259.5,282334
1297,0.30300000,1426863200,259.8729,282333
1298,0.01200000,1426863200,259.8644,282332
1299,0.01200000,1426863200,259.7334,282331
1300,0.01100000,1426863200,259.6482,282330
1301,0.02300000,1426863200,259.563,282329
1302,0.01900000,1426863200,259.5218,282328
1303,0.01200000,1426863143,259.472,282327
1304,0.01800000,1426863090,259.4563,282326
1305,0.01300000,1426862990,259.4563,282325
1306,0.01200000,1426862807,259.0157,282324
1307,0.06674804,1426861743,259,282323
1308,0.00303000,1426861743,259.018,282322
1309,0.01600000,1426861662,259.505,282321
1310,0.01197000,1426861294,259.018,282320
1311,1.12600000,1426861263,259.5392,282319
1312,0.11535829,1426861221,259.5392,282318
1313,0.01300000,1426861191,259.0354,282317
1314,0.07262872,1426861168,259.5392,282316
1315,0.00197000,1426861123,259,282315
1316,0.01000000,1426861123,259.018,282314
1317,0.01300000,1426860620,259.5218,282313
1318,0.01236807,1426860372,259.5392,282312
1319,0.44600000,1426860272,259.5392,282311
1320,0.03845276,1426860142,259.5392,282310
1321,0.98875237,1426860123,259.5392,282309
1322,0.01100000,1426860123,259.442,282308
1323,0.04000000,1426860060,259,282307
1324,0.02100000,1426859961,259,282306
1325,0.02400000,1426859943,259.4273,282305
1326,0.10450000,1426859931,258.9999,282304
1327,0.01668196,1426859931,258.8389,282303
1328,0.00231804,1426859391,258.8389,282302
1329,0.01000000,1426859391,258.7475,282301
1330,0.01600000,1426859391,258.6726,282300
1331,0.01500000,1426859391,258.6002,282299
1332,0.01800000,1426859391,258.5302,282298
1333,0.01600000,1426859391,258.4659,282297
1334,0.02722687,1426857376,256.5,282296
1335,0.01200000,1426857376,256.57,282295
1336,0.01100000,1426857376,256.6377,282294
1337,0.13600001,1426856773,256,282293
1338,0.01100000,1426856735,256.0978,282292
1339,0.01528939,1426855637,255.9334,282291
1340,0.12480000,1426855637,255.94,282290
1341,0.01100000,1426855637,256.0139,282289
1342,0.01500000,1426855637,256.1073,282288
1343,0.01100000,1426855637,256.2011,282287
1344,0.01300000,1426855637,256.2918,282286
1345,0.01100000,1426855637,256.3794,282285
1346,0.01400000,1426855637,256.4641,282284
1347,0.01200000,1426855637,256.546,282283
1348,0.06000000,1426855637,256.55,282282
1349,0.01300000,1426855637,256.6561,282281
1350,0.00937061,1426855637,257.0911,282280
1351,0.00162939,1426855486,257.0911,282279
1352,0.01100000,1426855486,257.1792,282278
1353,0.26125000,1426853029,259.7331,282277
1354,3.15800000,1426851927,258.9213,282276
1355,0.01000000,1426851927,258.8337,282275
1356,0.01000000,1426851927,258.749,282274
1357,0.26700000,1426851204,258.9212,282273
1358,0.01200000,1426851204,258.8244,282272
1359,0.01000000,1426851204,258.7309,282271
1360,0.01100000,1426851204,258.6405,282270
1361,1.05124648,1426848652,258.9973,282269
1362,0.01800000,1426848652,258.8977,282268
1363,0.01500000,1426848652,258.7989,282267
1364,0.02000000,1426848652,258.7034,282266
1365,0.02000000,1426848652,258.6111,282265
1366,0.01100000,1426848652,258.5218,282264
1367,0.01000000,1426848652,258.4355,282263
1368,0.01100000,1426848652,258.3521,282262
1369,0.57813937,1426848103,257.8645,282261
1370,0.01100000,1426848082,257.8667,282260
1371,0.01200000,1426847986,257.8829,282259
1372,0.02100000,1426847390,257.9311,282258
1373,0.01400000,1426847351,257.8688,282257
1374,0.01400000,1426847322,257.8688,282256
1375,0.01000000,1426846628,257.8667,282255
1376,0.01000000,1426846607,257.8667,282254
1377,0.06000000,1426846531,257.8645,282253
1378,0.01200000,1426846126,257.9289,282252
1379,0.01100000,1426845584,257.9289,282251
1380,0.01200000,1426845544,257.9289,282250
1381,0.01100000,1426845270,257.8645,282249
1382,0.03366417,1426843694,255.9333,282248
1383,0.01300000,1426843642,256.0355,282247
1384,0.04000000,1426842465,256,282246
1385,0.08000000,1426842420,256,282245
1386,0.04000000,1426842407,256,282244
1387,0.01200000,1426842405,255.9355,282243
1388,0.55553615,1426842405,256,282242
1389,1.00000000,1426842401,256.0001,282241
1390,0.11677238,1426842345,257.9108,282240
1391,0.04322762,1426842036,257.9108,282239
1392,0.32000000,1426842036,257.9108,282238
1393,0.37646914,1426842036,257.9108,282237
1394,0.01400000,1426842036,257.9777,282236
1395,0.01400000,1426841997,258.1001,282235
1396,0.01500000,1426841997,258.1968,282234
1397,0.01000000,1426841890,259.0667,282233
1398,0.01163957,1426841890,259.134,282232
1399,0.01000000,1426841890,259.193,282231
1400,0.01100000,1426841890,259.2549,282230
1401,0.01100000,1426841890,259.3129,282229
1402,0.01000000,1426841890,259.3709,282228
1403,0.01100000,1426841890,259.4289,282227
1404,0.01300000,1426841890,259.4853,282226
1405,0.01100000,1426841890,259.5433,282225
1406,0.01100000,1426841367,259.5585,282224
1407,0.01100000,1426840606,259.985,282223
1408,0.01000000,1426840176,259.5585,282222
1409,0.01200000,1426840007,259.5585,282221
1410,0.00613253,1426831000,260.9034,282220
1411,0.01000000,1426831000,259.9733,282219
1412,0.00236043,1426829282,259.134,282218
1413,0.00843723,1426829282,259.1991,282217
1414,0.00356277,1426827633,259.1991,282216
1415,0.01100000,1426827633,259.2559,282215
1416,0.00670031,1426822191,261,282214
1417,0.01100000,1426822075,260.9356,282213
1418,0.14624818,1426819467,261,282212
1419,0.72208815,1426819467,261,282211
1420,0.01200000,1426819231,260.9967,282210
1421,0.01300000,1426819199,260.9,282209
1422,0.02500000,1426819190,261,282208
1423,0.01600000,1426819167,260.9,282207
1424,0.01600000,1426819167,260.8033,282206
1425,0.47796934,1426818987,261,282205
1426,0.14633077,1426818919,258.0001,282204
1427,0.01891202,1426818919,258.0001,282203
1428,0.01100000,1426818919,258.0639,282202
1429,0.01300000,1426818919,258.1237,282201
1430,0.01500000,1426818919,258.2164,282200
1431,0.01100000,1426818919,258.3092,282199
1432,0.01200000,1426818919,258.3989,282198
1433,0.01000000,1426818919,258.4856,282197
1434,0.30593869,1426817606,261,282196
1435,0.06524904,1426816464,261,282195
1436,0.01100000,1426816413,260.9041,282194
1437,0.00375478,1426815961,261,282193
1438,0.10860824,1426815961,260.999999,282192
1439,0.01700001,1426815961,259.9719,282191
1440,0.01100000,1426815961,259.9447,282190
1441,0.00197000,1426815961,259.9184,282189
1442,0.01100000,1426815961,259.8566,282188
1443,0.26353086,1426814952,257.9108,282187
1444,1.14279681,1426814952,257.9108,282186
1445,0.01100000,1426814952,257.9777,282185
1446,0.13720319,1426814552,257.9108,282184
1447,0.19770207,1426814501,258,282183
1448,0.01000000,1426814501,258.0317,282182
1449,0.01200000,1426814501,258.1387,282181
1450,0.01600000,1426814501,258.2007,282180
1451,0.01100000,1426814501,259.0333,282179
1452,0.01100000,1426814501,259.0655,282178
1453,0.01500000,1426814501,259.0967,282177
1454,0.01200000,1426814501,259.1268,282176
1455,0.01000000,1426814501,259.1559,282175
1456,0.50000000,1426814456,259.5,282174
1457,0.01200000,1426813922,259.9045,282173
1458,0.01000000,1426813604,259.5139,282172
1459,0.01203000,1426813300,259.9184,282171
1460,0.01000000,1426813171,259.9045,282170
1461,0.17362771,1426812079,260,282169
1462,0.11272136,1426812079,260,282168
1463,0.04727864,1426811178,260,282167
1464,0.08000000,1426811178,260,282166
1465,0.04000000,1426811178,260,282165
1466,0.64000000,1426811178,260,282164
1467,0.05812136,1426811178,260,282163
1468,0.01700001,1426811106,259.9667,282162
1469,0.02813000,1426810654,260,282161
1470,0.01900000,1426810654,259.94,282160
1471,0.01300000,1426810654,259.882,282159
1472,0.01600000,1426810257,259,282158
1473,0.01000000,1426810257,259.55,282157
1474,0.01000000,1426810257,259.5983,282156
1475,0.01400000,1426810257,259.6117,282155
1476,0.01100000,1426810253,259.6246,282154
1477,0.01400000,1426810065,259.9871,282153
1478,0.01600000,1426810000,259.9871,282152
1479,0.01700001,1426809400,259.6117,282151
1480,0.01100000,1426809168,259.6117,282150
1481,0.01100000,1426809122,259.6117,282149
1482,0.01600000,1426808956,259.6117,282148
1483,0.01200000,1426808799,259.6117,282147
1484,0.23374864,1426808663,260,282146
1485,0.16000000,1426808650,260,282145
1486,0.08000000,1426808634,260,282144
1487,0.04000000,1426808622,260,282143
1488,0.64000000,1426808598,260,282142
1489,0.32000000,1426808584,260,282141
1490,0.16000000,1426808571,260,282140
1491,0.08000000,1426808558,260,282139
1492,0.02600000,1426808544,260,282138
1493,0.01400000,1426808544,260.0333,282137
1494,0.00301291,1426808469,260,282136
1495,0.01200000,1426808469,260.0322,282135
1496,0.01930663,1426808365,260.999999,282134
1497,0.00569337,1426808365,260.966699,282133
1498,0.00630663,1426808330,260.966699,282132
1499,0.01500000,1426808330,260.935599,282131
1500,0.01369338,1426808330,260.905499,282130
1501,0.00030662,1426808297,260.905499,282129
1502,0.01200000,1426808297,260.876399,282128
1503,0.03831421,1426807309,260,282127
1504,0.06400000,1426807112,260,282126
1505,0.01500000,1426807112,260.0333,282125
1506,0.00100000,1426807112,260.0644,282124
1507,0.01000000,1426807099,260.0644,282123
1508,0.01500000,1426807099,260.0956,282122
1509,0.01500000,1426807099,260.1257,282121
1510,0.12849112,1426806425,260.999999,282120
1511,0.17408238,1426806425,260.9999,282119
1512,0.39881762,1426806370,260.9999,282118
1513,0.42710000,1426806142,260.9999,282117
1514,0.01100000,1426806142,260.9677,282116
1515,0.01000000,1426806142,260.9376,282115
1516,1.90560000,1426805037,260,282114
1517,0.23537000,1426804547,260.9999,282113
1518,0.01200000,1426804547,260.9166,282112
1519,0.01700001,1426804547,260.836,282111
1520,0.01100000,1426804547,259.989,282110
1521,0.01000000,1426803953,258.5,282109
1522,0.01984368,1426803186,259,282108
1523,0.44170905,1426802834,259,282107
1524,0.01100000,1426802816,260.901099,282106
1525,0.70589929,1426802531,259,282105
1526,0.04501607,1426802531,260.6841,282104
1527,0.01400000,1426802408,260.989499,282103
1528,0.01300000,1426802236,260.989499,282102
1529,0.02978689,1426802050,260.999999,282101
1530,0.01700001,1426801720,260.6946,282100
1531,0.01400000,1426801596,260.6946,282099
1532,0.09574712,1426801593,260.999999,282098
1533,0.02300000,1426801593,260.967799,282097
1534,0.01130000,1426801593,260.869899,282096
1535,0.02300000,1426801593,260.775299,282095
1536,0.01200000,1426801226,260.772299,282094
1537,0.01859000,1426801217,260.6841,282093
1538,0.01200000,1426800997,260.6871,282092
1539,0.01300000,1426800993,260.684099,282091
1540,0.00170000,1426800415,260.869899,282090
1541,0.01000000,1426800415,260.775299,282089
1542,0.01400000,1426799863,260,282088
1543,0.01900000,1426799863,259.9344,282087
1544,0.01800000,1426799863,259.9033,282086
1545,0.01100000,1426799752,260.0333,282085
1546,0.01203000,1426799331,260.999999,282084
1547,0.01203000,1426799265,260.999999,282083
1548,0.09400000,1426799229,260.999999,282082
1549,0.01400000,1426799229,260.2177,282081
1550,1.89061203,1426799199,258.9517,282080
1551,0.01203000,1426799196,258.9517,282079
1552,0.01403000,1426799191,258.9517,282078
1553,0.01100000,1426799019,257.9517,282077
1554,0.01000000,1426798981,256.4533,282076
1555,0.02100000,1426798946,255.9333,282075
1556,0.01700001,1426798946,255.4176,282074
1557,0.01200000,1426798946,255.337,282073
1558,0.01100000,1426798946,255.2924,282072
1559,0.01100000,1426798946,255.2493,282071
1560,0.01600000,1426798946,255.2077,282070
1561,0.00497000,1426798946,255.1674,282069
1562,0.00603000,1426798941,255.1674,282068
1563,0.00600000,1426798941,255.1285,282067
1564,0.02000000,1426798821,255.1285,282066
1565,0.02200000,1426798777,255.1242,282065
1566,0.01300000,1426797605,255.2827,282064
1567,0.35354069,1426796618,255.501,282063
1568,0.02000000,1426796618,253.9158,282062
1569,0.01200000,1426796618,253.8946,282061
1570,0.01400000,1426796618,253.8648,282060
1571,0.01100000,1426796618,253.836,282059
1572,0.01000000,1426795916,253.0957,282058
1573,0.01100000,1426795916,253.1882,282057
1574,0.01100000,1426795916,253.2776,282056
1575,0.03200000,1426795916,253.28,282055
1576,0.04000000,1426795903,253.28,282054
1577,0.16000000,1426795879,253.28,282053
1578,0.08000000,1426795866,253.28,282052
1579,0.04000000,1426795850,253.28,282051
1580,0.08000000,1426795716,253.28,282050
1581,0.02900000,1426795703,253.28,282049
1582,0.01100000,1426795703,253.304,282048
1583,0.45770000,1426795196,253.999,282047
1584,0.03900000,1426794771,253.28,282046
1585,0.01000000,1426794771,253.354,282045
1586,2.07433242,1426794743,254,282044
1587,0.08000000,1426794741,254,282043
1588,0.04000000,1426794728,254,282042
1589,0.04000000,1426794715,254,282041
1590,0.07200000,1426794659,254,282040
1591,0.40000000,1426794477,255.1,282039
1592,0.46000000,1426794456,256,282038
1593,0.04000000,1426794447,256,282037
1594,0.01530121,1426793898,256.5,282036
1595,0.04000000,1426793875,256.5,282035
1596,0.08000000,1426793852,256.5,282034
1597,0.04000000,1426793839,256.5,282033
1598,0.04000000,1426793796,256.5,282032
1599,0.08000000,1426793582,256.5,282031
1600,0.02900000,1426793567,256.5,282030
1601,0.01100000,1426793567,256.55,282029
1602,0.00200000,1426793064,257,282028
1603,0.01100000,1426793064,257.0915,282027
1604,0.01300000,1426793064,257.1878,282026
1605,0.01400000,1426793064,257.2149,282025
1606,0.51440523,1426792143,259.9805,282024
1607,0.17269477,1426792143,259.9804,282023
1608,0.00190000,1426792143,259.9689,282022
1609,0.01100000,1426792143,259.8533,282021
1610,0.02100000,1426792108,259.7415,282020
1611,0.43825146,1426791310,257,282019
1612,0.02212687,1426791307,257,282018
1613,0.03962167,1426791307,257,282017
1614,0.05549951,1426791207,257,282016
1615,0.04450049,1426791207,258,282015
1616,1.60347587,1426791118,258,282014
1617,0.19766396,1426791118,258,282013
1618,0.52186017,1426791118,258,282012
1619,0.01500000,1426791118,258.0633,282011
1620,0.01300000,1426791118,258.1225,282010
1621,0.01400000,1426791118,258.184,282009
1622,0.01100000,1426791118,258.2435,282008
1623,0.01200000,1426791118,258.301,282007
1624,0.01200000,1426791118,258.3566,282006
1625,0.01010000,1426789941,259.9689,282005
1626,0.01100000,1426789941,259.9388,282004
1627,0.08000000,1426789855,259.9,282003
1628,0.04000000,1426789842,259.9,282002
1629,0.30459077,1426789817,259.9,282001
1630,0.01200000,1426789817,259.8388,282000
1631,0.33198741,1426788907,258,281999
1632,0.27000886,1426788741,257.5,281998
1633,0.01300000,1426788741,257.5636,281997
1634,0.02200373,1426788741,257.62,281996
1635,0.01200000,1426788741,257.6251,281995
1636,0.01400000,1426788741,257.6845,281994
1637,0.01100000,1426788741,257.755,281993
1638,0.01900000,1426788741,257.8232,281992
1639,0.01100000,1426788741,257.8891,281991
1640,0.01400000,1426788741,257.9528,281990
1641,0.01200000,1426788712,258.0144,281989
1642,0.01400000,1426788712,258.0739,281988
1643,0.01200000,1426788712,258.1295,281987
1644,0.01100000,1426788712,258.1833,281986
1645,0.01100000,1426788712,258.2372,281985
1646,0.01100000,1426788712,258.396,281984
1647,0.01100000,1426788712,259.0667,281983
1648,2.68947182,1426788361,260,281982
1649,2.56000000,1426788347,260,281981
1650,1.28000000,1426788334,260,281980
1651,0.64000000,1426788321,260,281979
1652,0.32000000,1426788308,260,281978
1653,0.16000000,1426788295,260,281977
1654,0.06100000,1426788252,260.0002,281976
1655,0.01515595,1426788226,260.0002,281975
1656,4.00115988,1426788099,260,281974
1657,0.16021710,1426788099,260.0002,281973
1658,0.01100000,1426787965,261.1233,281972
1659,0.00400002,1426787965,261.2424,281971
1660,0.01299999,1426787941,261.2424,281970
1661,0.01700001,1426787941,262.0637,281969
1662,0.01000000,1426787941,262.1253,281968
1663,0.31756749,1426786978,263.9124,281967
1664,1.14000000,1426786386,263.9124,281966
1665,3.41000000,1426786352,263.9124,281965
1666,0.01976601,1426785761,263,281964
1667,0.01484687,1426785753,266.982,281963
1668,0.01715313,1426785753,265,281962
1669,0.01100000,1426785753,264.8333,281961
1670,0.01715313,1426785224,262,281960
1671,0.67459834,1426785056,266.9885,281959
1672,0.09100000,1426785056,266.5405,281958
1673,0.04700514,1426785056,265,281957
1674,0.13782918,1426785056,264,281956
1675,0.10789719,1426785056,261,281955
1676,0.01000000,1426785056,260.9356,281954
1677,0.01100000,1426785056,260.8733,281953
1678,0.01000000,1426785056,260.8131,281952
1679,1.00000000,1426783541,261.0001,281951
1680,0.10661455,1426783517,261,281950
1681,0.50000000,1426783502,264,281949
1682,0.30271649,1426783461,261,281948
1683,0.30000000,1426783453,264,281947
1684,0.10408139,1426783431,261,281946
1685,0.20299486,1426783422,265,281945
1686,2.00000000,1426783422,265,281944
1687,0.09339497,1426783422,264.99,281943
1688,0.10361017,1426783422,264,281942
1689,0.42389610,1426783367,261,281941
1690,0.10413082,1426783362,261,281940
1691,0.31660503,1426783356,264.99,281939
1692,0.20000000,1426783356,264.8,281938
1693,1.00425071,1426783356,263,281937
1694,0.27914426,1426783356,263,281936
1695,0.02914426,1426782530,260,281935
1696,0.02636131,1426782508,264,281934
1697,0.15883856,1426782508,263.3816,281933
1698,0.01400000,1426782508,263.132,281932
1699,0.04540408,1426782508,263,281931
1700,0.01000000,1426782508,260.7487,281930
1701,0.01100000,1426782508,260.653,281929
1702,0.08900000,1426782459,259.9999,281928
1703,0.40000000,1426782454,259.99,281927
1704,0.21578138,1426782448,259.8,281926
1705,1.03061202,1426782380,259,281925
1706,0.22678983,1426782372,259.8,281924
1707,0.30057748,1426781206,259.7999,281923
1708,0.00888252,1426781206,259.7425,281922
1709,0.00211748,1426779735,259.7425,281921
1710,0.01000000,1426779735,259.6869,281920
1711,0.01024001,1426778146,258,281919
1712,0.14689357,1426777758,259.6096,281918
1713,0.01060643,1426777753,259.6096,281917
1714,0.01100000,1426777751,259.5399,281916
1715,0.01100000,1426777751,259.4724,281915
1716,0.01300000,1426777751,259.4071,281914
1717,0.01100000,1426777751,259.3497,281913
1718,0.01100000,1426777751,259.2942,281912
1719,0.06938805,1426776507,257.5,281911
1720,0.01100000,1426776507,257.5143,281910
1721,0.25154833,1426775696,259.31,281909
1722,0.01300000,1426775525,259.5997,281908
1723,0.01900000,1426775445,259.5997,281907
1724,0.01200000,1426775196,259.32,281906
1725,0.11873606,1426774997,259.31,281905
1726,0.52871560,1426774980,259.31,281904
1727,0.01600000,1426774913,259.32,281903
1728,0.28000001,1426774858,259.31,281902
1729,0.24290000,1426774745,258.9999,281901
1730,0.01000000,1426774745,257.9086,281900
1731,0.01000000,1426774745,257.7913,281899
1732,0.01000000,1426774745,257.7653,281898
1733,0.00100000,1426774745,257.7653,281897
1734,0.01300000,1426774745,257.64,281896
1735,0.01100000,1426774719,257.52,281895
1736,0.02183593,1426774096,256,281894
1737,0.01300000,1426774096,255.8711,281893
1738,0.01000000,1426774096,255.7846,281892
1739,0.01100000,1426774096,255.5871,281891
1740,0.01100000,1426774096,255.5129,281890
1741,0.01100000,1426774096,255.4461,281889
1742,0.01582324,1426774096,255.1,281888
1743,0.25000000,1426766636,253,281887
1744,0.01800000,1426765695,254,281886
1745,0.01500000,1426765695,253.9528,281885
1746,0.01200000,1426765695,253.9072,281884
1747,0.01200000,1426765695,253.8631,281883
1748,0.01400000,1426764121,253.9528,281882
1749,2.00000000,1426762257,252,281881
1750,0.43169357,1426762116,252,281880
1751,1.00000000,1426762116,252.0001,281879
1752,0.01459083,1426762116,252.0667,281878
1753,0.01000000,1426762116,252.1294,281877
1754,0.52871560,1426762028,253,281876
1755,0.01500000,1426762028,253.121,281875
1756,0.72492330,1426761942,256.6301,281874
1757,9.47500000,1426761874,256.6301,281873
1758,0.01000000,1426761874,256.63,281872
1759,0.01000000,1426761874,256.5622,281871
1760,0.01100000,1426761874,253.9736,281870
1761,0.01400000,1426761874,253.9481,281869
1762,0.00040917,1426760998,252.0667,281868
1763,0.01600000,1426760998,252.1978,281867
1764,0.00759084,1426760998,253.126,281866
1765,0.01100000,1426760998,253.2073,281865
1766,0.01200000,1426760927,254.1063,281864
1767,0.01173607,1426760927,254.5931,281863
1768,0.01100000,1426760927,254.6587,281862
1769,0.01551645,1426760927,254.7,281861
1770,0.00126394,1426760310,254.5931,281860
1771,0.07873606,1426760310,254.5931,281859
1772,0.04000000,1426760297,254.5931,281858
1773,0.00099999,1426760173,254.5931,281857
1774,0.01000000,1426760173,254.76,281856
1775,0.01200000,1426760173,256.043,281855
1776,0.01700001,1426760173,256.0817,281854
1777,0.48378521,1426759798,257.76,281853
1778,0.32000000,1426759783,257.76,281852
1779,0.16000000,1426759770,257.76,281851
1780,0.04300000,1426759759,257.76,281850
1781,0.08000000,1426759756,257.76,281849
1782,0.04000000,1426759743,257.76,281848
1783,0.01200000,1426759724,257.7651,281847
1784,2.56000000,1426759718,257.76,281846
1785,1.28000000,1426759703,257.76,281845
1786,0.64000000,1426759691,257.76,281844
1787,0.32000000,1426759677,257.76,281843
1788,0.16000000,1426759664,257.76,281842
1789,0.08000000,1426759651,257.76,281841
1790,0.04000000,1426759636,257.76,281840
1791,0.01000000,1426759590,257.7651,281839
1792,0.01366197,1426759533,257.76,281838
1793,0.01000000,1426759133,257.7653,281837
1794,2.71880077,1426759078,257.01,281836
1795,2.56377062,1426759074,257.01,281835
1796,0.09708171,1426758761,257,281834
1797,0.02600000,1426758477,256.05,281833
1798,0.02600000,1426758411,256.05,281832
1799,0.04614785,1426758101,257,281831
1800,0.01300000,1426757975,254.67,281830
1801,0.01300000,1426757975,254.738,281829
1802,0.21857000,1426757717,254.49,281828
1803,0.48000000,1426757695,257,281827
1804,0.14731517,1426757359,257,281826
1805,0.01700001,1426757359,256.9003,281825
1806,0.01700001,1426757359,256.8076,281824
1807,0.01300000,1426757359,256.727,281823
1808,0.31741143,1426757066,254.32,281822
1809,0.04402343,1426756132,256,281821
1810,0.01000000,1426756132,255.905,281820
1811,0.01200000,1426756132,255.8418,281819
1812,0.01200000,1426756132,255.7807,281818
1813,0.02600000,1426755552,254.01,281817
1814,0.02513161,1426754533,254,281816
1815,0.01000000,1426754454,254,281815
1816,0.12912400,1426754261,256,281814
1817,0.46039389,1426754261,255,281813
1818,0.01600000,1426754261,254.967,281812
1819,0.05050583,1426753301,257,281811
1820,0.31322429,1426753297,257,281810
1821,0.46440000,1426753288,256.9999,281809
1822,0.00721184,1426753259,253.126,281808
1823,0.01000000,1426753259,255.1001,281807
1824,0.01200000,1426753259,255.1634,281806
1825,0.01000000,1426753259,255.258,281805
1826,0.01200000,1426753259,255.3464,281804
1827,0.01200000,1426752936,255.4015,281803
1828,0.09640000,1426752924,257,281802
1829,0.33400001,1426751934,258,281801
1830,0.07156187,1426750910,258,281800
1831,0.05742879,1426750776,259.8,281799
1832,0.09826000,1426750776,259.7999,281798
1833,0.01100000,1426750776,256.8752,281797
1834,0.01500000,1426750776,256.7502,281796
1835,0.01100000,1426750776,255.9042,281795
1836,0.00019732,1426750197,253.126,281794
1837,0.01000000,1426750197,253.2551,281793
1838,0.04700000,1426749695,253.0001,281792
1839,0.01200000,1426749695,253.1261,281791
1840,1.13284046,1426749432,257,281790
1841,1.00000000,1426749432,256.9999,281789
1842,0.43213882,1426749432,256,281788
1843,0.17721573,1426749432,256,281787
1844,0.13575857,1426749201,253.0002,281786
1845,0.02200000,1426749201,254.1333,281785
1846,0.80000000,1426748951,256.9999,281784
1847,0.60935456,1426748874,257,281783
1848,0.01690179,1426748697,255,281782
1849,0.15600000,1426748646,256,281781
1850,0.01000000,1426748646,254.9333,281780
1851,0.01100000,1426748646,254.8731,281779
1852,0.01200000,1426748646,254.8149,281778
1853,0.01100000,1426748646,254.7586,281777
1854,0.60600000,1426748362,251.0001,281776
1855,0.04687092,1426748341,251.0001,281775
1856,0.01100000,1426748269,253.9709,281774
1857,0.01000000,1426748269,252.9035,281773
1858,0.01200000,1426748001,250.8688,281772
1859,0.01000000,1426748001,250.7421,281771
1860,0.01200000,1426747460,248.9337,281770
1861,0.00399902,1426747460,248.8719,281769
1862,0.00492942,1426747435,248.8719,281768
1863,0.03507058,1426747435,248.8,281767
1864,0.01000000,1426746470,247.08,281766
1865,0.00107156,1426746434,248.8719,281765
1866,0.01000000,1426746434,248.8122,281764
1867,0.08900000,1426743728,247.01,281763
1868,0.01100000,1426743728,247.0667,281762
1869,0.10000000,1426739949,250,281761
1870,0.00202186,1426739335,245,281760
1871,0.05000000,1426739335,245,281759
1872,0.09500000,1426739335,248,281758
1873,0.03027067,1426739335,249,281757
1874,1.00000000,1426739335,249.0001,281756
1875,0.09765952,1426739335,250,281755
1876,0.01100000,1426739335,250.1047,281754
1877,0.01400000,1426739335,250.198,281753
1878,0.01000000,1426739335,250.2882,281752
1879,0.79947574,1426737655,253,281751
1880,0.55913340,1426737655,253,281750
1881,0.95812000,1426737655,252.9999,281749
1882,0.53287086,1426737655,252,281748
1883,0.01100000,1426737655,251.9667,281747
1884,0.01100000,1426737655,250.8667,281746
1885,0.01200000,1426737655,250.7378,281745
1886,0.01000000,1426737655,250.6465,281744
1887,0.01200000,1426737655,250.4583,281743
1888,0.01000000,1426737505,250.0153,281742
1889,0.01100000,1426736961,250.0153,281741
1890,0.00034048,1426736954,250,281740
1891,0.01100000,1426736954,249.9667,281739
1892,0.01100000,1426736954,249.9345,281738
1893,0.17009069,1426736535,249,281737
1894,0.05450931,1426736535,249,281736
1895,0.13995952,1426735512,250,281735
1896,0.05970000,1426735437,250,281734
1897,0.01000000,1426735052,250.3775,281733
1898,0.01698197,1426734834,250.3773,281732
1899,0.08023904,1426733556,249,281731
1900,0.01100000,1426732238,249.9333,281730
1901,0.01000000,1426729906,245.0001,281729
1902,0.08000000,1426728800,248,281728
1903,0.04000000,1426728800,248,281727
1904,0.00272191,1426727915,246.9667,281726
1905,2.70479047,1426727794,246,281725
1906,0.29520953,1426727794,246,281724
1907,0.01027809,1426727753,246.9667,281723
1908,0.05908667,1426727441,247,281722
1909,0.04000000,1426727428,247,281721
1910,0.00366272,1426727405,247,281720
1911,0.01846930,1426727405,247.4809,281719
1912,0.07786798,1426727405,248,281718
1913,0.22000000,1426727405,248,281717
1914,0.16000000,1426727392,248,281716
1915,0.29135734,1426727383,250,281715
1916,0.08000000,1426727379,248,281714
1917,0.04000000,1426727366,248,281713
1918,0.10000000,1426727360,249,281712
1919,0.00031570,1426727335,250,281711
1920,0.07936430,1426727233,250,281710
1921,0.00063570,1426727233,250.1667,281709
1922,0.00936430,1426727221,250.1667,281708
1923,0.01000000,1426727221,250.2945,281707
1924,0.02063570,1426727221,251.001,281706
1925,0.01100000,1426727186,251.4865,281705
1926,0.02000000,1426726645,252,281704
1927,0.00300000,1426726645,252.0667,281703
1928,0.00700000,1426726622,252.0667,281702
1929,0.01200000,1426726622,252.1953,281701
1930,0.01100000,1426726622,253.0644,281700
1931,0.01000000,1426726622,253.1267,281699
1932,0.00446095,1426724947,253,281698
1933,0.07553905,1426724947,253,281697
1934,0.04000000,1426724933,253,281696
1935,0.04000000,1426724910,253,281695
1936,0.08000000,1426724896,253,281694
1937,0.04000000,1426724881,253,281693
1938,3.81663604,1426724309,255.83,281692
1939,0.01100000,1426724309,255.7046,281691
1940,0.01100000,1426724309,255.5833,281690
1941,0.01100000,1426724309,255.4661,281689
1942,0.05415049,1426724309,253.1,281688
1943,0.01000000,1426721843,253.1,281687
1944,0.07800775,1426721612,256,281686
1945,4.00000000,1426721007,256.3041,281685
1946,3.00000000,1426720742,256.3041,281684
1947,0.15466003,1426720647,256.3041,281683
1948,0.75014000,1426720647,256.304,281682
1949,0.29086275,1426720647,255,281681
1950,0.03913725,1426720609,255,281680
1951,0.23900000,1426720461,254.9999,281679
1952,0.24800000,1426720358,254.9999,281678
1953,0.01239910,1426718553,253.9999,281677
1954,0.07827454,1426718344,254.9999,281676
1955,0.19700661,1426717962,254,281675
1956,0.09700000,1426717879,254.9999,281674
1957,0.01100000,1426717879,253.9,281673
1958,0.01000000,1426717879,253.8033,281672
