,amount,date,price,tid
1227,0.01000000,1426884446,256.6611,282413
1228,0.01200000,1426884446,256.7202,282412
1229,0.03498809,1426884446,257,282411
1230,0.52102608,1426884446,257,282410
1231,0.01200000,1426884446,257.0293,282409
1232,0.01800000,1426884446,257.0576,282408
1233,0.01500000,1426884446,257.085,282407
1234,0.01443617,1426883662,257,282406
1235,0.01000000,1426883662,257.0356,282405
1236,0.01300000,1426883662,257.0667,282404
1237,0.02290130,1426881712,257,282403
1238,0.01300000,1426881712,257.0391,282402
1239,0.01100000,1426881712,257.0769,282401
1240,0.01100000,1426881712,257.1099,282400
1241,0.01203000,1426880495,258.174,282399
1242,0.04674000,1426879999,258.174,282398
1243,0.01400000,1426879999,258.1255,282397
1244,0.01400000,1426879999,258.0787,282396
1245,0.01600000,1426879648,258.0761,282395
1246,0.01000000,1426879613,258.0761,282394
1247,0.12346856,1426878541,257,282393
1248,0.03778498,1426872378,256.1,282392
1249,0.01100000,1426872378,256.5655,282391
1250,0.01000000,1426872378,256.6288,282390
1251,0.01800000,1426872378,256.7245,282389
1252,0.01800000,1426871825,256.817,282388
1253,0.01300000,1426871825,256.898,282387
1254,0.03667056,1426870194,258,282386
1255,0.01400000,1426870194,258.028,282385
1256,0.01105100,1426870194,258.0776,282384
1257,0.01100000,1426870194,258.1255,282383
1258,0.01100000,1426870194,258.1718,282382
1259,0.00594901,1426869929,258.0776,282381
1260,0.01200000,1426869929,258.1255,282380
1261,0.01900000,1426869929,258.1718,282379
1262,0.01200000,1426868389,258.0364,282378
1263,0.04735179,1426867947,259,282377
1264,0.01000001,1426867944,259.0284,282376
1265,0.00199999,1426867921,259.0284,282375
1266,0.01400000,1426867921,259.0559,282374
1267,0.01700001,1426867921,259.0825,282373
1268,0.00700000,1426867921,259.1073,282372
1269,0.00500000,1426867898,259.1073,282371
1270,0.01000000,1426867898,259.1305,282370
1271,0.01300000,1426867898,259.1529,282369
1272,0.01200000,1426867898,259.221,282368
1273,12.65356815,1426867824,261.1951,282367
1274,0.01100000,1426867824,261.0859,282366
1275,0.01000000,1426867824,261.023,282365
1276,2.74458422,1426867824,261,282364
1277,0.52965137,1426867824,261,282363
1278,0.77091618,1426867824,261,282362
1279,0.55553615,1426867824,261,282361
1280,1.11511112,1426867824,261,282360
1281,0.30113200,1426867824,261,282359
1282,0.01200000,1426867824,260.9622,282358
1283,0.00486747,1426867824,260.9034,282357
1284,0.01000000,1426867824,260.8466,282356
1285,0.01000000,1426867824,260.7997,282355
1286,0.01100000,1426867824,260.758,282354
1287,0.01100000,1426867824,260.7177,282353
1288,0.01400000,1426867824,260.6786,282352
1289,0.01400000,1426867824,260.5959,282351
1290,0.13000000,1426867824,260,282350
1291,0.13492330,1426867824,259.9133,282349
1292,0.01900000,1426867824,259.8829,282348
1293,0.01900000,1426867824,259.8535,282347
1294,0.01800000,1426867824,259.8278,282346
1295,0.01200000,1426867824,259.8038,282345
1296,0.05264821,1426865182,259,282344
1297,0.01813000,1426865182,259.5,282343
1298,0.01100000,1426864721,259.8995,282342
1299,0.01300000,1426864608,259.8995,282341
1300,0.01500000,1426864198,259.9833,282340
1301,0.01000000,1426864009,259.5133,282339
1302,0.01600000,1426863561,259.5124,282338
1303,1.02333495,1426863497,259.8729,282337
1304,0.02300000,1426863407,259.5124,282336
1305,0.37000000,1426863343,259.87,282335
1306,0.05987000,1426863255,259.5,282334
1307,0.30300000,1426863200,259.8729,282333
1308,0.01200000,1426863200,259.8644,282332
1309,0.01200000,1426863200,259.7334,282331
1310,0.01100000,1426863200,259.6482,282330
1311,0.02300000,1426863200,259.563,282329
1312,0.01900000,1426863200,259.5218,282328
1313,0.01200000,1426863143,259.472,282327
1314,0.01800000,1426863090,259.4563,282326
1315,0.01300000,1426862990,259.4563,282325
1316,0.01200000,1426862807,259.0157,282324
1317,0.06674804,1426861743,259,282323
1318,0.00303000,1426861743,259.018,282322
1319,0.01600000,1426861662,259.505,282321
1320,0.01197000,1426861294,259.018,282320
1321,1.12600000,1426861263,259.5392,282319
1322,0.11535829,1426861221,259.5392,282318
1323,0.01300000,1426861191,259.0354,282317
1324,0.07262872,1426861168,259.5392,282316
1325,0.00197000,1426861123,259,282315
1326,0.01000000,1426861123,259.018,282314
1327,0.01300000,1426860620,259.5218,282313
1328,0.01236807,1426860372,259.5392,282312
1329,0.44600000,1426860272,259.5392,282311
1330,0.03845276,1426860142,259.5392,282310
1331,0.98875237,1426860123,259.5392,282309
1332,0.01100000,1426860123,259.442,282308
1333,0.04000000,1426860060,259,282307
1334,0.02100000,1426859961,259,282306
1335,0.02400000,1426859943,259.4273,282305
1336,0.10450000,1426859931,258.9999,282304
1337,0.01668196,1426859931,258.8389,282303
1338,0.00231804,1426859391,258.8389,282302
1339,0.01000000,1426859391,258.7475,282301
1340,0.01600000,1426859391,258.6726,282300
1341,0.01500000,1426859391,258.6002,282299
1342,0.01800000,1426859391,258.5302,282298
1343,0.01600000,1426859391,258.4659,282297
1344,0.02722687,1426857376,256.5,282296
1345,0.01200000,1426857376,256.57,282295
1346,0.01100000,1426857376,256.6377,282294
1347,0.13600001,1426856773,256,282293
1348,0.01100000,1426856735,256.0978,282292
1349,0.01528939,1426855637,255.9334,282291
1350,0.12480000,1426855637,255.94,282290
1351,0.01100000,1426855637,256.0139,282289
1352,0.01500000,1426855637,256.1073,282288
1353,0.01100000,1426855637,256.2011,282287
1354,0.01300000,1426855637,256.2918,282286
1355,0.01100000,1426855637,256.3794,282285
1356,0.01400000,1426855637,256.4641,282284
1357,0.01200000,1426855637,256.546,282283
1358,0.06000000,1426855637,256.55,282282
1359,0.01300000,1426855637,256.6561,282281
1360,0.00937061,1426855637,257.0911,282280
1361,0.00162939,1426855486,257.0911,282279
1362,0.01100000,1426855486,257.1792,282278
1363,0.26125000,1426853029,259.7331,282277
1364,3.15800000,1426851927,258.9213,282276
1365,0.01000000,1426851927,258.8337,282275
1366,0.01000000,1426851927,258.749,282274
1367,0.26700000,1426851204,258.9212,282273
1368,0.01200000,1426851204,258.8244,282272
1369,0.01000000,1426851204,258.7309,282271
1370,0.01100000,1426851204,258.6405,282270
1371,1.05124648,1426848652,258.9973,282269
1372,0.01800000,1426848652,258.8977,282268
1373,0.01500000,1426848652,258.7989,282267
1374,0.02000000,1426848652,258.7034,282266
1375,0.02000000,1426848652,258.6111,282265
1376,0.01100000,1426848652,258.5218,282264
1377,0.01000000,1426848652,258.4355,282263
1378,0.01100000,1426848652,258.3521,282262
1379,0.57813937,1426848103,257.8645,282261
1380,0.01100000,1426848082,257.8667,282260
1381,0.01200000,1426847986,257.8829,282259
1382,0.02100000,1426847390,257.9311,282258
1383,0.01400000,1426847351,257.8688,282257
1384,0.01400000,1426847322,257.8688,282256
1385,0.01000000,1426846628,257.8667,282255
1386,0.01000000,1426846607,257.8667,282254
1387,0.06000000,1426846531,257.8645,282253
1388,0.01200000,1426846126,257.9289,282252
1389,0.01100000,1426845584,257.9289,282251
1390,0.01200000,1426845544,257.9289,282250
1391,0.01100000,1426845270,257.8645,282249
1392,0.03366417,1426843694,255.9333,282248
1393,0.01300000,1426843642,256.0355,282247
1394,0.04000000,1426842465,256,282246
1395,0.08000000,1426842420,256,282245
1396,0.04000000,1426842407,256,282244
1397,0.01200000,1426842405,255.9355,282243
1398,0.55553615,1426842405,256,282242
1399,1.00000000,1426842401,256.0001,282241
1400,0.11677238,1426842345,257.9108,282240
1401,0.04322762,1426842036,257.9108,282239
1402,0.32000000,1426842036,257.9108,282238
1403,0.37646914,1426842036,257.9108,282237
1404,0.01400000,1426842036,257.9777,282236
1405,0.01400000,1426841997,258.1001,282235
1406,0.01500000,1426841997,258.1968,282234
1407,0.01000000,1426841890,259.0667,282233
1408,0.01163957,1426841890,259.134,282232
1409,0.01000000,1426841890,259.193,282231
1410,0.01100000,1426841890,259.2549,282230
1411,0.01100000,1426841890,259.3129,282229
1412,0.01000000,1426841890,259.3709,282228
1413,0.01100000,1426841890,259.4289,282227
1414,0.01300000,1426841890,259.4853,282226
1415,0.01100000,1426841890,259.5433,282225
1416,0.01100000,1426841367,259.5585,282224
1417,0.01100000,1426840606,259.985,282223
1418,0.01000000,1426840176,259.5585,282222
1419,0.01200000,1426840007,259.5585,282221
1420,0.00613253,1426831000,260.9034,282220
1421,0.01000000,1426831000,259.9733,282219
1422,0.00236043,1426829282,259.134,282218
1423,0.00843723,1426829282,259.1991,282217
1424,0.00356277,1426827633,259.1991,282216
1425,0.01100000,1426827633,259.2559,282215
1426,0.00670031,1426822191,261,282214
1427,0.01100000,1426822075,260.9356,282213
1428,0.14624818,1426819467,261,282212
1429,0.72208815,1426819467,261,282211
1430,0.01200000,1426819231,260.9967,282210
1431,0.01300000,1426819199,260.9,282209
1432,0.02500000,1426819190,261,282208
1433,0.01600000,1426819167,260.9,282207
1434,0.01600000,1426819167,260.8033,282206
1435,0.47796934,1426818987,261,282205
1436,0.14633077,1426818919,258.0001,282204
1437,0.01891202,1426818919,258.0001,282203
1438,0.01100000,1426818919,258.0639,282202
1439,0.01300000,1426818919,258.1237,282201
1440,0.01500000,1426818919,258.2164,282200
1441,0.01100000,1426818919,258.3092,282199
1442,0.01200000,1426818919,258.3989,282198
1443,0.01000000,1426818919,258.4856,282197
1444,0.30593869,1426817606,261,282196
1445,0.06524904,1426816464,261,282195
1446,0.01100000,1426816413,260.9041,282194
1447,0.00375478,1426815961,261,282193
1448,0.10860824,1426815961,260.999999,282192
1449,0.01700001,1426815961,259.9719,282191
1450,0.01100000,1426815961,259.9447,282190
1451,0.00197000,1426815961,259.9184,282189
1452,0.01100000,1426815961,259.8566,282188
1453,0.26353086,1426814952,257.9108,282187
1454,1.14279681,1426814952,257.9108,282186
1455,0.01100000,1426814952,257.9777,282185
1456,0.13720319,1426814552,257.9108,282184
1457,0.19770207,1426814501,258,282183
1458,0.01000000,1426814501,258.0317,282182
1459,0.01200000,1426814501,258.1387,282181
1460,0.01600000,1426814501,258.2007,282180
1461,0.01100000,1426814501,259.0333,282179
1462,0.01100000,1426814501,259.0655,282178
1463,0.01500000,1426814501,259.0967,282177
1464,0.01200000,1426814501,259.1268,282176
1465,0.01000000,1426814501,259.1559,282175
1466,0.50000000,1426814456,259.5,282174
1467,0.01200000,1426813922,259.9045,282173
1468,0.01000000,1426813604,259.5139,282172
1469,0.01203000,1426813300,259.9184,282171
1470,0.01000000,1426813171,259.9045,282170
1471,0.17362771,1426812079,260,282169
1472,0.11272136,1426812079,260,282168
1473,0.04727864,1426811178,260,282167
1474,0.08000000,1426811178,260,282166
1475,0.04000000,1426811178,260,282165
1476,0.64000000,1426811178,260,282164
1477,0.05812136,1426811178,260,282163
1478,0.01700001,1426811106,259.9667,282162
1479,0.02813000,1426810654,260,282161
1480,0.01900000,1426810654,259.94,282160
1481,0.01300000,1426810654,259.882,282159
1482,0.01600000,1426810257,259,282158
1483,0.01000000,1426810257,259.55,282157
1484,0.01000000,1426810257,259.5983,282156
1485,0.01400000,1426810257,259.6117,282155
1486,0.01100000,1426810253,259.6246,282154
1487,0.01400000,1426810065,259.9871,282153
1488,0.01600000,1426810000,259.9871,282152
1489,0.01700001,1426809400,259.6117,282151
1490,0.01100000,1426809168,259.6117,282150
1491,0.01100000,1426809122,259.6117,282149
1492,0.01600000,1426808956,259.6117,282148
1493,0.01200000,1426808799,259.6117,282147
1494,0.23374864,1426808663,260,282146
1495,0.16000000,1426808650,260,282145
1496,0.08000000,1426808634,260,282144
1497,0.04000000,1426808622,260,282143
1498,0.64000000,1426808598,260,282142
1499,0.32000000,1426808584,260,282141
1500,0.16000000,1426808571,260,282140
1501,0.08000000,1426808558,260,282139
1502,0.02600000,1426808544,260,282138
1503,0.01400000,1426808544,260.0333,282137
1504,0.00301291,1426808469,260,282136
1505,0.01200000,1426808469,260.0322,282135
1506,0.01930663,1426808365,260.999999,282134
1507,0.00569337,1426808365,260.966699,282133
1508,0.00630663,1426808330,260.966699,282132
1509,0.01500000,1426808330,260.935599,282131
1510,0.01369338,1426808330,260.905499,282130
1511,0.00030662,1426808297,260.905499,282129
1512,0.01200000,1426808297,260.876399,282128
1513,0.03831421,1426807309,260,282127
1514,0.06400000,1426807112,260,282126
1515,0.01500000,1426807112,260.0333,282125
1516,0.00100000,1426807112,260.0644,282124
1517,0.01000000,1426807099,260.0644,282123
1518,0.01500000,1426807099,260.0956,282122
1519,0.01500000,1426807099,260.1257,282121
1520,0.12849112,1426806425,260.999999,282120
1521,0.17408238,1426806425,260.9999,282119
1522,0.39881762,1426806370,260.9999,282118
1523,0.42710000,1426806142,260.9999,282117
1524,0.01100000,1426806142,260.9677,282116
1525,0.01000000,1426806142,260.9376,282115
1526,1.90560000,1426805037,260,282114
1527,0.23537000,1426804547,260.9999,282113
1528,0.01200000,1426804547,260.9166,282112
1529,0.01700001,1426804547,260.836,282111
1530,0.01100000,1426804547,259.989,282110
1531,0.01000000,1426803953,258.5,282109
1532,0.01984368,1426803186,259,282108
1533,0.44170905,1426802834,259,282107
1534,0.01100000,1426802816,260.901099,282106
1535,0.70589929,1426802531,259,282105
1536,0.04501607,1426802531,260.6841,282104
1537,0.01400000,1426802408,260.989499,282103
1538,0.01300000,1426802236,260.989499,282102
1539,0.02978689,1426802050,260.999999,282101
1540,0.01700001,1426801720,260.6946,282100
1541,0.01400000,1426801596,260.6946,282099
1542,0.09574712,1426801593,260.999999,282098
1543,0.02300000,1426801593,260.967799,282097
1544,0.01130000,1426801593,260.869899,282096
1545,0.02300000,1426801593,260.775299,282095
1546,0.01200000,1426801226,260.772299,282094
1547,0.01859000,1426801217,260.6841,282093
1548,0.01200000,1426800997,260.6871,282092
1549,0.01300000,1426800993,260.684099,282091
1550,0.00170000,1426800415,260.869899,282090
1551,0.01000000,1426800415,260.775299,282089
1552,0.01400000,1426799863,260,282088
1553,0.01900000,1426799863,259.9344,282087
1554,0.01800000,1426799863,259.9033,282086
1555,0.01100000,1426799752,260.0333,282085
1556,0.01203000,1426799331,260.999999,282084
1557,0.01203000,1426799265,260.999999,282083
1558,0.09400000,1426799229,260.999999,282082
1559,0.01400000,1426799229,260.2177,282081
1560,1.89061203,1426799199,258.9517,282080
1561,0.01203000,1426799196,258.9517,282079
1562,0.01403000,1426799191,258.9517,282078
1563,0.01100000,1426799019,257.9517,282077
1564,0.01000000,1426798981,256.4533,282076
1565,0.02100000,1426798946,255.9333,282075
1566,0.01700001,1426798946,255.4176,282074
1567,0.01200000,1426798946,255.337,282073
1568,0.01100000,1426798946,255.2924,282072
1569,0.01100000,1426798946,255.2493,282071
1570,0.01600000,1426798946,255.2077,282070
1571,0.00497000,1426798946,255.1674,282069
1572,0.00603000,1426798941,255.1674,282068
1573,0.00600000,1426798941,255.1285,282067
1574,0.02000000,1426798821,255.1285,282066
1575,0.02200000,1426798777,255.1242,282065
1576,0.01300000,1426797605,255.2827,282064
1577,0.35354069,1426796618,255.501,282063
1578,0.02000000,1426796618,253.9158,282062
1579,0.01200000,1426796618,253.8946,282061
1580,0.01400000,1426796618,253.8648,282060
1581,0.01100000,1426796618,253.836,282059
1582,0.01000000,1426795916,253.0957,282058
1583,0.01100000,1426795916,253.1882,282057
1584,0.01100000,1426795916,253.2776,282056
1585,0.03200000,1426795916,253.28,282055
1586,0.04000000,1426795903,253.28,282054
1587,0.16000000,1426795879,253.28,282053
1588,0.08000000,1426795866,253.28,282052
1589,0.04000000,1426795850,253.28,282051
1590,0.08000000,1426795716,253.28,282050
1591,0.02900000,1426795703,253.28,282049
1592,0.01100000,1426795703,253.304,282048
1593,0.45770000,1426795196,253.999,282047
1594,0.03900000,1426794771,253.28,282046
1595,0.01000000,1426794771,253.354,282045
1596,2.07433242,1426794743,254,282044
1597,0.08000000,1426794741,254,282043
1598,0.04000000,1426794728,254,282042
1599,0.04000000,1426794715,254,282041
1600,0.07200000,1426794659,254,282040
1601,0.40000000,1426794477,255.1,282039
1602,0.46000000,1426794456,256,282038
1603,0.04000000,1426794447,256,282037
1604,0.01530121,1426793898,256.5,282036
1605,0.04000000,1426793875,256.5,282035
1606,0.08000000,1426793852,256.5,282034
1607,0.04000000,1426793839,256.5,282033
1608,0.04000000,1426793796,256.5,282032
1609,0.08000000,1426793582,256.5,282031
1610,0.02900000,1426793567,256.5,282030
1611,0.01100000,1426793567,256.55,282029
1612,0.00200000,1426793064,257,282028
1613,0.01100000,1426793064,257.0915,282027
1614,0.01300000,1426793064,257.1878,282026
1615,0.01400000,1426793064,257.2149,282025
1616,0.51440523,1426792143,259.9805,282024
1617,0.17269477,1426792143,259.9804,282023
1618,0.00190000,1426792143,259.9689,282022
1619,0.01100000,1426792143,259.8533,282021
1620,0.02100000,1426792108,259.7415,282020
1621,0.43825146,1426791310,257,282019
1622,0.02212687,1426791307,257,282018
1623,0.03962167,1426791307,257,282017
1624,0.05549951,1426791207,257,282016
1625,0.04450049,1426791207,258,282015
1626,1.60347587,1426791118,258,282014
1627,0.19766396,1426791118,258,282013
1628,0.52186017,1426791118,258,282012
1629,0.01500000,1426791118,258.0633,282011
1630,0.01300000,1426791118,258.1225,282010
1631,0.01400000,1426791118,258.184,282009
1632,0.01100000,1426791118,258.2435,282008
1633,0.01200000,1426791118,258.301,282007
1634,0.01200000,1426791118,258.3566,282006
1635,0.01010000,1426789941,259.9689,282005
1636,0.01100000,1426789941,259.9388,282004
1637,0.08000000,1426789855,259.9,282003
1638,0.04000000,1426789842,259.9,282002
1639,0.30459077,1426789817,259.9,282001
1640,0.01200000,1426789817,259.8388,282000
1641,0.33198741,1426788907,258,281999
1642,0.27000886,1426788741,257.5,281998
1643,0.01300000,1426788741,257.5636,281997
1644,0.02200373,1426788741,257.62,281996
1645,0.01200000,1426788741,257.6251,281995
1646,0.01400000,1426788741,257.6845,281994
1647,0.01100000,1426788741,257.755,281993
1648,0.01900000,1426788741,257.8232,281992
1649,0.01100000,1426788741,257.8891,281991
1650,0.01400000,1426788741,257.9528,281990
1651,0.01200000,1426788712,258.0144,281989
1652,0.01400000,1426788712,258.0739,281988
1653,0.01200000,1426788712,258.1295,281987
1654,0.01100000,1426788712,258.1833,281986
1655,0.01100000,1426788712,258.2372,281985
1656,0.01100000,1426788712,258.396,281984
1657,0.01100000,1426788712,259.0667,281983
1658,2.68947182,1426788361,260,281982
1659,2.56000000,1426788347,260,281981
1660,1.28000000,1426788334,260,281980
1661,0.64000000,1426788321,260,281979
1662,0.32000000,1426788308,260,281978
1663,0.16000000,1426788295,260,281977
1664,0.06100000,1426788252,260.0002,281976
1665,0.01515595,1426788226,260.0002,281975
1666,4.00115988,1426788099,260,281974
1667,0.16021710,1426788099,260.0002,281973
1668,0.01100000,1426787965,261.1233,281972
1669,0.00400002,1426787965,261.2424,281971
1670,0.01299999,1426787941,261.2424,281970
1671,0.01700001,1426787941,262.0637,281969
1672,0.01000000,1426787941,262.1253,281968
1673,0.31756749,1426786978,263.9124,281967
1674,1.14000000,1426786386,263.9124,281966
1675,3.41000000,1426786352,263.9124,281965
1676,0.01976601,1426785761,263,281964
1677,0.01484687,1426785753,266.982,281963
1678,0.01715313,1426785753,265,281962
1679,0.01100000,1426785753,264.8333,281961
1680,0.01715313,1426785224,262,281960
1681,0.67459834,1426785056,266.9885,281959
1682,0.09100000,1426785056,266.5405,281958
1683,0.04700514,1426785056,265,281957
1684,0.13782918,1426785056,264,281956
1685,0.10789719,1426785056,261,281955
1686,0.01000000,1426785056,260.9356,281954
1687,0.01100000,1426785056,260.8733,281953
1688,0.01000000,1426785056,260.8131,281952
1689,1.00000000,1426783541,261.0001,281951
1690,0.10661455,1426783517,261,281950
1691,0.50000000,1426783502,264,281949
1692,0.30271649,1426783461,261,281948
1693,0.30000000,1426783453,264,281947
1694,0.10408139,1426783431,261,281946
1695,0.20299486,1426783422,265,281945
1696,2.00000000,1426783422,265,281944
1697,0.09339497,1426783422,264.99,281943
1698,0.10361017,1426783422,264,281942
1699,0.42389610,1426783367,261,281941
1700,0.10413082,1426783362,261,281940
1701,0.31660503,1426783356,264.99,281939
1702,0.20000000,1426783356,264.8,281938
1703,1.00425071,1426783356,263,281937
1704,0.27914426,1426783356,263,281936
1705,0.02914426,1426782530,260,281935
1706,0.02636131,1426782508,264,281934
1707,0.15883856,1426782508,263.3816,281933
1708,0.01400000,1426782508,263.132,281932
1709,0.04540408,1426782508,263,281931
1710,0.01000000,1426782508,260.7487,281930
1711,0.01100000,1426782508,260.653,281929
1712,0.08900000,1426782459,259.9999,281928
1713,0.40000000,1426782454,259.99,281927
1714,0.21578138,1426782448,259.8,281926
1715,1.03061202,1426782380,259,281925
1716,0.22678983,1426782372,259.8,281924
1717,0.30057748,1426781206,259.7999,281923
1718,0.00888252,1426781206,259.7425,281922
1719,0.00211748,1426779735,259.7425,281921
1720,0.01000000,1426779735,259.6869,281920
1721,0.01024001,1426778146,258,281919
1722,0.14689357,1426777758,259.6096,281918
1723,0.01060643,1426777753,259.6096,281917
1724,0.01100000,1426777751,259.5399,281916
1725,0.01100000,1426777751,259.4724,281915
1726,0.01300000,1426777751,259.4071,281914
1727,0.01100000,1426777751,259.3497,281913
1728,0.01100000,1426777751,259.2942,281912
1729,0.06938805,1426776507,257.5,281911
1730,0.01100000,1426776507,257.5143,281910
1731,0.25154833,1426775696,259.31,281909
1732,0.01300000,1426775525,259.5997,281908
1733,0.01900000,1426775445,259.5997,281907
1734,0.01200000,1426775196,259.32,281906
1735,0.11873606,1426774997,259.31,281905
1736,0.52871560,1426774980,259.31,281904
1737,0.01600000,1426774913,259.32,281903
1738,0.28000001,1426774858,259.31,281902
1739,0.24290000,1426774745,258.9999,281901
1740,0.01000000,1426774745,257.9086,281900
1741,0.01000000,1426774745,257.7913,281899
1742,0.01000000,1426774745,257.7653,281898
1743,0.00100000,1426774745,257.7653,281897
1744,0.01300000,1426774745,257.64,281896
1745,0.01100000,1426774719,257.52,281895
1746,0.02183593,1426774096,256,281894
1747,0.01300000,1426774096,255.8711,281893
1748,0.01000000,1426774096,255.7846,281892
1749,0.01100000,1426774096,255.5871,281891
1750,0.01100000,1426774096,255.5129,281890
1751,0.01100000,1426774096,255.4461,281889
1752,0.01582324,1426774096,255.1,281888
1753,0.25000000,1426766636,253,281887
1754,0.01800000,1426765695,254,281886
1755,0.01500000,1426765695,253.9528,281885
1756,0.01200000,1426765695,253.9072,281884
1757,0.01200000,1426765695,253.8631,281883
1758,0.01400000,1426764121,253.9528,281882
1759,2.00000000,1426762257,252,281881
1760,0.43169357,1426762116,252,281880
1761,1.00000000,1426762116,252.0001,281879
1762,0.01459083,1426762116,252.0667,281878
1763,0.01000000,1426762116,252.1294,281877
1764,0.52871560,1426762028,253,281876
1765,0.01500000,1426762028,253.121,281875
1766,0.72492330,1426761942,256.6301,281874
1767,9.47500000,1426761874,256.6301,281873
1768,0.01000000,1426761874,256.63,281872
1769,0.01000000,1426761874,256.5622,281871
1770,0.01100000,1426761874,253.9736,281870
1771,0.01400000,1426761874,253.9481,281869
1772,0.00040917,1426760998,252.0667,281868
1773,0.01600000,1426760998,252.1978,281867
1774,0.00759084,1426760998,253.126,281866
1775,0.01100000,1426760998,253.2073,281865
1776,0.01200000,1426760927,254.1063,281864
1777,0.01173607,1426760927,254.5931,281863
1778,0.01100000,1426760927,254.6587,281862
1779,0.01551645,1426760927,254.7,281861
1780,0.00126394,1426760310,254.5931,281860
1781,0.07873606,1426760310,254.5931,281859
1782,0.04000000,1426760297,254.5931,281858
1783,0.00099999,1426760173,254.5931,281857
1784,0.01000000,1426760173,254.76,281856
1785,0.01200000,1426760173,256.043,281855
1786,0.01700001,1426760173,256.0817,281854
1787,0.48378521,1426759798,257.76,281853
1788,0.32000000,1426759783,257.76,281852
1789,0.16000000,1426759770,257.76,281851
1790,0.04300000,1426759759,257.76,281850
1791,0.08000000,1426759756,257.76,281849
1792,0.04000000,1426759743,257.76,281848
1793,0.01200000,1426759724,257.7651,281847
1794,2.56000000,1426759718,257.76,281846
1795,1.28000000,1426759703,257.76,281845
1796,0.64000000,1426759691,257.76,281844
1797,0.32000000,1426759677,257.76,281843
1798,0.16000000,1426759664,257.76,281842
1799,0.08000000,1426759651,257.76,281841
1800,0.04000000,1426759636,257.76,281840
1801,0.01000000,1426759590,257.7651,281839
1802,0.01366197,1426759533,257.76,281838
1803,0.01000000,1426759133,257.7653,281837
1804,2.71880077,1426759078,257.01,281836
1805,2.56377062,1426759074,257.01,281835
1806,0.09708171,1426758761,257,281834
1807,0.02600000,1426758477,256.05,281833
1808,0.02600000,1426758411,256.05,281832
1809,0.04614785,1426758101,257,281831
1810,0.01300000,1426757975,254.67,281830
1811,0.01300000,1426757975,254.738,281829
1812,0.21857000,1426757717,254.49,281828
1813,0.48000000,1426757695,257,281827
1814,0.14731517,1426757359,257,281826
1815,0.01700001,1426757359,256.9003,281825
1816,0.01700001,1426757359,256.8076,281824
1817,0.01300000,1426757359,256.727,281823
1818,0.31741143,1426757066,254.32,281822
1819,0.04402343,1426756132,256,281821
1820,0.01000000,1426756132,255.905,281820
1821,0.01200000,1426756132,255.8418,281819
1822,0.01200000,1426756132,255.7807,281818
1823,0.02600000,1426755552,254.01,281817
1824,0.02513161,1426754533,254,281816
1825,0.01000000,1426754454,254,281815
1826,0.12912400,1426754261,256,281814
1827,0.46039389,1426754261,255,281813
1828,0.01600000,1426754261,254.967,281812
1829,0.05050583,1426753301,257,281811
1830,0.31322429,1426753297,257,281810
1831,0.46440000,1426753288,256.9999,281809
1832,0.00721184,1426753259,253.126,281808
1833,0.01000000,1426753259,255.1001,281807
1834,0.01200000,1426753259,255.1634,281806
1835,0.01000000,1426753259,255.258,281805
1836,0.01200000,1426753259,255.3464,281804
1837,0.01200000,1426752936,255.4015,281803
1838,0.09640000,1426752924,257,281802
1839,0.33400001,1426751934,258,281801
1840,0.07156187,1426750910,258,281800
1841,0.05742879,1426750776,259.8,281799
1842,0.09826000,1426750776,259.7999,281798
1843,0.01100000,1426750776,256.8752,281797
1844,0.01500000,1426750776,256.7502,281796
1845,0.01100000,1426750776,255.9042,281795
1846,0.00019732,1426750197,253.126,281794
1847,0.01000000,1426750197,253.2551,281793
1848,0.04700000,1426749695,253.0001,281792
1849,0.01200000,1426749695,253.1261,281791
1850,1.13284046,1426749432,257,281790
1851,1.00000000,1426749432,256.9999,281789
1852,0.43213882,1426749432,256,281788
1853,0.17721573,1426749432,256,281787
1854,0.13575857,1426749201,253.0002,281786
1855,0.02200000,1426749201,254.1333,281785
1856,0.80000000,1426748951,256.9999,281784
1857,0.60935456,1426748874,257,281783
1858,0.01690179,1426748697,255,281782
1859,0.15600000,1426748646,256,281781
1860,0.01000000,1426748646,254.9333,281780
1861,0.01100000,1426748646,254.8731,281779
1862,0.01200000,1426748646,254.8149,281778
1863,0.01100000,1426748646,254.7586,281777
1864,0.60600000,1426748362,251.0001,281776
1865,0.04687092,1426748341,251.0001,281775
1866,0.01100000,1426748269,253.9709,281774
1867,0.01000000,1426748269,252.9035,281773
1868,0.01200000,1426748001,250.8688,281772
1869,0.01000000,1426748001,250.7421,281771
1870,0.01200000,1426747460,248.9337,281770
1871,0.00399902,1426747460,248.8719,281769
1872,0.00492942,1426747435,248.8719,281768
1873,0.03507058,1426747435,248.8,281767
1874,0.01000000,1426746470,247.08,281766
1875,0.00107156,1426746434,248.8719,281765
1876,0.01000000,1426746434,248.8122,281764
1877,0.08900000,1426743728,247.01,281763
1878,0.01100000,1426743728,247.0667,281762
1879,0.10000000,1426739949,250,281761
1880,0.00202186,1426739335,245,281760
1881,0.05000000,1426739335,245,281759
1882,0.09500000,1426739335,248,281758
1883,0.03027067,1426739335,249,281757
1884,1.00000000,1426739335,249.0001,281756
1885,0.09765952,1426739335,250,281755
1886,0.01100000,1426739335,250.1047,281754
