Time,Open,High,Low,Close,Volume
19.03.2015 00:31:00.000,1.09055,1.09090,1.09006,1.09015,208509994.5068
19.03.2015 00:32:00.000,1.09018,1.09029,1.08999,1.09011,295640014.6484
19.03.2015 00:33:00.000,1.09010,1.09094,1.09010,1.09073,296399993.8965
19.03.2015 00:34:00.000,1.09075,1.09089,1.09035,1.09084,337609985.3516
19.03.2015 00:35:00.000,1.09085,1.09098,1.09034,1.09058,304369995.1172
19.03.2015 00:36:00.000,1.09056,1.09068,1.09035,1.09035,159320007.3242
19.03.2015 00:37:00.000,1.09040,1.09055,1.09035,1.09037,146929992.6758
19.03.2015 00:38:00.000,1.09035,1.09049,1.09005,1.09049,174350006.1035
19.03.2015 00:39:00.000,1.09047,1.09065,1.09016,1.09049,186600006.1035
19.03.2015 00:40:00.000,1.09048,1.09094,1.09047,1.09067,179389999.3896
19.03.2015 00:41:00.000,1.09069,1.09078,1.09020,1.09035,210770004.2725
19.03.2015 00:42:00.000,1.09035,1.09036,1.09008,1.09014,80750000.0000
19.03.2015 00:43:00.000,1.09014,1.09014,1.08896,1.08904,299510009.7656
19.03.2015 00:44:00.000,1.08906,1.08955,1.08900,1.08938,208699996.9482
19.03.2015 00:45:00.000,1.08937,1.08939,1.08886,1.08918,148210006.7139
19.03.2015 00:46:00.000,1.08919,1.08953,1.08917,1.08935,121339996.3379
19.03.2015 00:47:00.000,1.08935,1.08935,1.08879,1.08911,173279998.7793
19.03.2015 00:48:00.000,1.08911,1.08913,1.08847,1.08867,189490005.4932
19.03.2015 00:49:00.000,1.08867,1.08905,1.08865,1.08876,131440002.4414
19.03.2015 00:50:00.000,1.08876,1.08876,1.08821,1.08821,197009994.5068
19.03.2015 00:51:00.000,1.08822,1.08913,1.08820,1.08912,172479995.7275
19.03.2015 00:52:00.000,1.08911,1.08912,1.08878,1.08879,97690002.4414
19.03.2015 00:53:00.000,1.08877,1.08883,1.08834,1.08883,213990005.4932
19.03.2015 00:54:00.000,1.08893,1.08958,1.08866,1.08951,263510009.7656
19.03.2015 00:55:00.000,1.08951,1.08985,1.08942,1.08968,218389999.3896
19.03.2015 00:56:00.000,1.08968,1.08992,1.08960,1.08990,141449996.9482
19.03.2015 00:57:00.000,1.08992,1.08992,1.08972,1.08979,119540000.9155
19.03.2015 00:58:00.000,1.08981,1.08981,1.08900,1.08906,230399993.8965
19.03.2015 00:59:00.000,1.08906,1.08906,1.08854,1.08854,244110000.6104
19.03.2015 01:00:00.000,1.08855,1.08878,1.08850,1.08856,176050003.0518
19.03.2015 01:01:00.000,1.08861,1.08866,1.08845,1.08849,144570007.3242
19.03.2015 01:02:00.000,1.08851,1.08866,1.08800,1.08801,222240005.4932
19.03.2015 01:03:00.000,1.08803,1.08803,1.08650,1.08654,279529998.7793
19.03.2015 01:04:00.000,1.08653,1.08743,1.08608,1.08665,385739990.2344
19.03.2015 01:05:00.000,1.08663,1.08691,1.08650,1.08681,204770004.2725
19.03.2015 01:06:00.000,1.08680,1.08681,1.08642,1.08652,158080001.8311
19.03.2015 01:07:00.000,1.08643,1.08653,1.08618,1.08621,262399993.8965
19.03.2015 01:08:00.000,1.08620,1.08636,1.08581,1.08586,250539993.2861
19.03.2015 01:09:00.000,1.08585,1.08629,1.08583,1.08608,219449996.9482
19.03.2015 01:10:00.000,1.08605,1.08605,1.08528,1.08546,259429992.6758
19.03.2015 01:11:00.000,1.08547,1.08577,1.08526,1.08563,274529998.7793
19.03.2015 01:12:00.000,1.08563,1.08583,1.08522,1.08527,161380004.8828
19.03.2015 01:13:00.000,1.08527,1.08573,1.08527,1.08543,220710006.7139
19.03.2015 01:14:00.000,1.08543,1.08563,1.08517,1.08518,189979995.7275
19.03.2015 01:15:00.000,1.08520,1.08558,1.08515,1.08557,125680000.3052
19.03.2015 01:16:00.000,1.08557,1.08593,1.08551,1.08587,177240005.4932
19.03.2015 01:17:00.000,1.08589,1.08589,1.08580,1.08585,82430000.3052
19.03.2015 01:18:00.000,1.08584,1.08585,1.08548,1.08571,129389999.3896
19.03.2015 01:19:00.000,1.08571,1.08573,1.08499,1.08500,146910003.6621
19.03.2015 01:20:00.000,1.08499,1.08499,1.08423,1.08425,247550003.0518
19.03.2015 01:21:00.000,1.08424,1.08473,1.08371,1.08400,272649993.8965
19.03.2015 01:22:00.000,1.08397,1.08439,1.08364,1.08439,237690002.4414
19.03.2015 01:23:00.000,1.08440,1.08442,1.08408,1.08429,162270004.2725
19.03.2015 01:24:00.000,1.08427,1.08427,1.08352,1.08356,214839996.3379
19.03.2015 01:25:00.000,1.08356,1.08395,1.08325,1.08345,287910003.6621
19.03.2015 01:26:00.000,1.08345,1.08386,1.08343,1.08365,192839996.3379
19.03.2015 01:27:00.000,1.08364,1.08377,1.08352,1.08377,135649993.8965
19.03.2015 01:28:00.000,1.08380,1.08388,1.08359,1.08365,208389999.3896
19.03.2015 01:29:00.000,1.08367,1.08393,1.08359,1.08362,190669998.1689
19.03.2015 01:30:00.000,1.08366,1.08436,1.08352,1.08427,222919998.1689
19.03.2015 01:31:00.000,1.08427,1.08462,1.08427,1.08462,211460006.7139
19.03.2015 01:32:00.000,1.08469,1.08539,1.08469,1.08508,263200012.2070
19.03.2015 01:33:00.000,1.08513,1.08538,1.08507,1.08507,260940002.4414
19.03.2015 01:34:00.000,1.08507,1.08507,1.08460,1.08476,180940002.4414
19.03.2015 01:35:00.000,1.08476,1.08498,1.08457,1.08462,157600006.1035
19.03.2015 01:36:00.000,1.08463,1.08463,1.08410,1.08413,177330001.8311
19.03.2015 01:37:00.000,1.08410,1.08426,1.08366,1.08366,238910003.6621
19.03.2015 01:38:00.000,1.08358,1.08362,1.08294,1.08307,248830001.8311
19.03.2015 01:39:00.000,1.08307,1.08406,1.08307,1.08381,273589996.3379
19.03.2015 01:40:00.000,1.08380,1.08394,1.08336,1.08336,292320007.3242
19.03.2015 01:41:00.000,1.08336,1.08367,1.08329,1.08329,300239990.2344
19.03.2015 01:42:00.000,1.08326,1.08395,1.08323,1.08389,140759994.5068
19.03.2015 01:43:00.000,1.08387,1.08390,1.08299,1.08299,187910003.6621
19.03.2015 01:44:00.000,1.08298,1.08322,1.08267,1.08267,224899993.8965
19.03.2015 01:45:00.000,1.08268,1.08310,1.08268,1.08296,180429992.6758
19.03.2015 01:46:00.000,1.08296,1.08330,1.08256,1.08258,165050003.0518
19.03.2015 01:47:00.000,1.08260,1.08305,1.08260,1.08289,144619995.1172
19.03.2015 01:48:00.000,1.08289,1.08290,1.08236,1.08280,288980010.9863
19.03.2015 01:49:00.000,1.08279,1.08318,1.08270,1.08295,210630004.8828
19.03.2015 01:50:00.000,1.08295,1.08295,1.08260,1.08278,178460006.7139
19.03.2015 01:51:00.000,1.08278,1.08280,1.08249,1.08266,121279998.7793
19.03.2015 01:52:00.000,1.08266,1.08317,1.08264,1.08317,155899993.8965
19.03.2015 01:53:00.000,1.08315,1.08316,1.08277,1.08280,146369995.1172
19.03.2015 01:54:00.000,1.08282,1.08331,1.08282,1.08331,93489997.8638
19.03.2015 01:55:00.000,1.08331,1.08443,1.08331,1.08419,265179992.6758
19.03.2015 01:56:00.000,1.08414,1.08415,1.08344,1.08359,174880004.8828
19.03.2015 01:57:00.000,1.08361,1.08438,1.08354,1.08396,130179992.6758
19.03.2015 01:58:00.000,1.08392,1.08394,1.08377,1.08386,68550003.0518
19.03.2015 01:59:00.000,1.08388,1.08468,1.08386,1.08460,176309997.5586
19.03.2015 02:00:00.000,1.08457,1.08457,1.08415,1.08417,98410003.6621
19.03.2015 02:01:00.000,1.08418,1.08423,1.08356,1.08356,95690002.4414
19.03.2015 02:02:00.000,1.08355,1.08403,1.08345,1.08389,164630004.8828
19.03.2015 02:03:00.000,1.08389,1.08389,1.08320,1.08326,235000000.0000
19.03.2015 02:04:00.000,1.08324,1.08337,1.08297,1.08323,138619995.1172
19.03.2015 02:05:00.000,1.08324,1.08331,1.08323,1.08327,50889999.3896
19.03.2015 02:06:00.000,1.08326,1.08326,1.08310,1.08316,108760002.1362
19.03.2015 02:07:00.000,1.08316,1.08373,1.08316,1.08370,120680000.3052
19.03.2015 02:08:00.000,1.08370,1.08370,1.08355,1.08355,163369995.1172
19.03.2015 02:09:00.000,1.08355,1.08367,1.08345,1.08348,91309997.5586
19.03.2015 02:10:00.000,1.08348,1.08348,1.08320,1.08328,136029998.7793
19.03.2015 02:11:00.000,1.08328,1.08328,1.08295,1.08302,63770000.4578
19.03.2015 02:12:00.000,1.08303,1.08340,1.08290,1.08340,154570007.3242
19.03.2015 02:13:00.000,1.08359,1.08410,1.08359,1.08399,222580001.8311
19.03.2015 02:14:00.000,1.08400,1.08402,1.08398,1.08401,52590000.1526
19.03.2015 02:15:00.000,1.08400,1.08460,1.08400,1.08426,238910003.6621
19.03.2015 02:16:00.000,1.08428,1.08460,1.08428,1.08428,106300003.0518
19.03.2015 02:17:00.000,1.08427,1.08427,1.08388,1.08388,116440002.4414
19.03.2015 02:18:00.000,1.08389,1.08391,1.08379,1.08386,36119998.9319
19.03.2015 02:19:00.000,1.08387,1.08409,1.08380,1.08397,106790000.9155
19.03.2015 02:20:00.000,1.08394,1.08394,1.08362,1.08369,88940002.4414
19.03.2015 02:21:00.000,1.08369,1.08390,1.08369,1.08390,43880001.0681
19.03.2015 02:22:00.000,1.08388,1.08413,1.08370,1.08377,166979995.7275
19.03.2015 02:23:00.000,1.08377,1.08377,1.08323,1.08347,185550003.0518
19.03.2015 02:24:00.000,1.08349,1.08385,1.08349,1.08383,125330001.8311
19.03.2015 02:25:00.000,1.08383,1.08396,1.08379,1.08393,47360000.6104
19.03.2015 02:26:00.000,1.08395,1.08399,1.08367,1.08367,55779998.7793
19.03.2015 02:27:00.000,1.08367,1.08381,1.08357,1.08381,78040000.9155
19.03.2015 02:28:00.000,1.08381,1.08393,1.08381,1.08390,21459999.0845
19.03.2015 02:29:00.000,1.08388,1.08388,1.08368,1.08368,48560001.3733
19.03.2015 02:30:00.000,1.08363,1.08371,1.08360,1.08369,58919998.1689
19.03.2015 02:31:00.000,1.08366,1.08367,1.08332,1.08334,104739997.8638
19.03.2015 02:32:00.000,1.08336,1.08338,1.08320,1.08320,116160003.6621
19.03.2015 02:33:00.000,1.08322,1.08325,1.08294,1.08317,127690002.4414
19.03.2015 02:34:00.000,1.08317,1.08321,1.08312,1.08318,45080001.8311
19.03.2015 02:35:00.000,1.08319,1.08332,1.08303,1.08332,57099998.4741
19.03.2015 02:36:00.000,1.08332,1.08382,1.08332,1.08361,136929992.6758
19.03.2015 02:37:00.000,1.08361,1.08361,1.08350,1.08350,27219999.3134
19.03.2015 02:38:00.000,1.08349,1.08356,1.08349,1.08356,12039999.9619
19.03.2015 02:39:00.000,1.08356,1.08356,1.08336,1.08337,63599998.4741
19.03.2015 02:40:00.000,1.08337,1.08337,1.08319,1.08327,79489997.8638
19.03.2015 02:41:00.000,1.08326,1.08332,1.08315,1.08315,102089996.3379
19.03.2015 02:42:00.000,1.08315,1.08323,1.08225,1.08264,252630004.8828
19.03.2015 02:43:00.000,1.08264,1.08291,1.08228,1.08236,202720001.2207
19.03.2015 02:44:00.000,1.08231,1.08245,1.08204,1.08209,207880004.8828
19.03.2015 02:45:00.000,1.08209,1.08234,1.08209,1.08224,164910003.6621
19.03.2015 02:46:00.000,1.08224,1.08233,1.08195,1.08204,132759994.5068
19.03.2015 02:47:00.000,1.08205,1.08217,1.08104,1.08105,293589996.3379
19.03.2015 02:48:00.000,1.08103,1.08114,1.08057,1.08087,375850006.1035
19.03.2015 02:49:00.000,1.08088,1.08100,1.08054,1.08070,270260009.7656
19.03.2015 02:50:00.000,1.08072,1.08110,1.08067,1.08097,148669998.1689
19.03.2015 02:51:00.000,1.08096,1.08116,1.08084,1.08104,249179992.6758
19.03.2015 02:52:00.000,1.08104,1.08104,1.07950,1.07985,277170013.4277
19.03.2015 02:53:00.000,1.07984,1.07996,1.07932,1.07975,335399993.8965
19.03.2015 02:54:00.000,1.07974,1.07974,1.07924,1.07941,371609985.3516
19.03.2015 02:55:00.000,1.07941,1.08043,1.07936,1.08020,295910003.6621
19.03.2015 02:56:00.000,1.08021,1.08043,1.08015,1.08015,151820007.3242
19.03.2015 02:57:00.000,1.08014,1.08014,1.07965,1.07992,266589996.3379
19.03.2015 02:58:00.000,1.07993,1.08015,1.07950,1.07971,211899993.8965
19.03.2015 02:59:00.000,1.07972,1.07986,1.07926,1.07939,239039993.2861
19.03.2015 03:00:00.000,1.07942,1.07971,1.07942,1.07961,136770004.2725
19.03.2015 03:01:00.000,1.07959,1.07988,1.07952,1.07988,130380004.8828
19.03.2015 03:02:00.000,1.07985,1.08070,1.07985,1.08059,170199996.9482
19.03.2015 03:03:00.000,1.08059,1.08059,1.07990,1.07999,146130004.8828
19.03.2015 03:04:00.000,1.07999,1.08026,1.07999,1.08022,92110000.6104
19.03.2015 03:05:00.000,1.08024,1.08029,1.08020,1.08027,61450000.7629
19.03.2015 03:06:00.000,1.08029,1.08059,1.08021,1.08040,139509994.5068
19.03.2015 03:07:00.000,1.08040,1.08050,1.08039,1.08043,49009998.3215
19.03.2015 03:08:00.000,1.08043,1.08043,1.08008,1.08033,124330001.8311
19.03.2015 03:09:00.000,1.08034,1.08052,1.08014,1.08036,165949996.9482
19.03.2015 03:10:00.000,1.08030,1.08063,1.08019,1.08019,155490005.4932
19.03.2015 03:11:00.000,1.08020,1.08055,1.08019,1.08051,146289993.2861
19.03.2015 03:12:00.000,1.08051,1.08052,1.08019,1.08051,152919998.1689
19.03.2015 03:13:00.000,1.08051,1.08054,1.07997,1.08024,130820007.3242
19.03.2015 03:14:00.000,1.08024,1.08024,1.07998,1.08021,106709999.0845
19.03.2015 03:15:00.000,1.08021,1.08033,1.08018,1.08018,31000000.0000
19.03.2015 03:16:00.000,1.08018,1.08018,1.08010,1.08015,67269996.6431
19.03.2015 03:17:00.000,1.08015,1.08031,1.08015,1.08021,44000000.0000
19.03.2015 03:18:00.000,1.08021,1.08021,1.08019,1.08019,18809999.4659
19.03.2015 03:19:00.000,1.08021,1.08021,1.08017,1.08017,24840000.1526
19.03.2015 03:20:00.000,1.08016,1.08016,1.07962,1.07967,125430000.3052
19.03.2015 03:21:00.000,1.07967,1.07997,1.07967,1.07997,84459999.0845
19.03.2015 03:22:00.000,1.07997,1.08038,1.07993,1.08035,78949996.9482
19.03.2015 03:23:00.000,1.08033,1.08038,1.08010,1.08020,101739997.8638
19.03.2015 03:24:00.000,1.08021,1.08033,1.08019,1.08019,39740001.6785
19.03.2015 03:25:00.000,1.08015,1.08035,1.08000,1.08019,114160003.6621
19.03.2015 03:26:00.000,1.08018,1.08054,1.08018,1.08048,131919998.1689
19.03.2015 03:27:00.000,1.08048,1.08058,1.08028,1.08058,117319999.6948
19.03.2015 03:28:00.000,1.08057,1.08091,1.08057,1.08070,182070007.3242
19.03.2015 03:29:00.000,1.08069,1.08081,1.08047,1.08065,123769996.6431
19.03.2015 03:30:00.000,1.08064,1.08065,1.08024,1.08025,92169998.1689
19.03.2015 03:31:00.000,1.08024,1.08035,1.08020,1.08035,73459999.0845
19.03.2015 03:32:00.000,1.08035,1.08048,1.08035,1.08048,40389999.3896
19.03.2015 03:33:00.000,1.08049,1.08058,1.08014,1.08017,62049999.2371
19.03.2015 03:34:00.000,1.08018,1.08057,1.08017,1.08052,76400001.5259
19.03.2015 03:35:00.000,1.08052,1.08052,1.08035,1.08042,78480003.3569
19.03.2015 03:36:00.000,1.08041,1.08047,1.08037,1.08046,73569999.6948
19.03.2015 03:37:00.000,1.08046,1.08064,1.08045,1.08054,65260002.1362
19.03.2015 03:38:00.000,1.08054,1.08054,1.08037,1.08045,80730003.3569
19.03.2015 03:39:00.000,1.08047,1.08047,1.08036,1.08046,56099998.4741
19.03.2015 03:40:00.000,1.08045,1.08045,1.08014,1.08016,76489997.8638
19.03.2015 03:41:00.000,1.08014,1.08014,1.07997,1.07997,45389999.3896
19.03.2015 03:42:00.000,1.07995,1.07996,1.07973,1.07973,111470001.2207
19.03.2015 03:43:00.000,1.07975,1.07990,1.07966,1.07966,101480003.3569
19.03.2015 03:44:00.000,1.07966,1.07968,1.07949,1.07951,123120002.7466
19.03.2015 03:45:00.000,1.07951,1.07967,1.07934,1.07934,174460006.7139
19.03.2015 03:46:00.000,1.07934,1.07947,1.07910,1.07912,223199996.9482
19.03.2015 03:47:00.000,1.07912,1.07937,1.07880,1.07893,199279998.7793
19.03.2015 03:48:00.000,1.07892,1.07947,1.07887,1.07899,273179992.6758
19.03.2015 03:49:00.000,1.07898,1.07898,1.07854,1.07877,244309997.5586
19.03.2015 03:50:00.000,1.07877,1.07893,1.07866,1.07866,154350006.1035
19.03.2015 03:51:00.000,1.07866,1.07866,1.07750,1.07783,308769989.0137
19.03.2015 03:52:00.000,1.07779,1.07805,1.07756,1.07771,282390014.6484
19.03.2015 03:53:00.000,1.07773,1.07837,1.07771,1.07802,236539993.2861
19.03.2015 03:54:00.000,1.07801,1.07818,1.07774,1.07815,120169998.1689
19.03.2015 03:55:00.000,1.07815,1.07818,1.07756,1.07756,170889999.3896
19.03.2015 03:56:00.000,1.07758,1.07761,1.07718,1.07732,283929992.6758
19.03.2015 03:57:00.000,1.07731,1.07755,1.07722,1.07722,198619995.1172
19.03.2015 03:58:00.000,1.07722,1.07722,1.07645,1.07671,335750000.0000
19.03.2015 03:59:00.000,1.07671,1.07699,1.07671,1.07690,173940002.4414
19.03.2015 04:00:00.000,1.07686,1.07703,1.07650,1.07676,249350006.1035
19.03.2015 04:01:00.000,1.07675,1.07691,1.07654,1.07680,178289993.2861
19.03.2015 04:02:00.000,1.07681,1.07701,1.07668,1.07701,183889999.3896
19.03.2015 04:03:00.000,1.07700,1.07750,1.07689,1.07730,309420013.4277
19.03.2015 04:04:00.000,1.07730,1.07759,1.07729,1.07742,170820007.3242
19.03.2015 04:05:00.000,1.07742,1.07742,1.07713,1.07740,110000000.0000
19.03.2015 04:06:00.000,1.07741,1.07808,1.07739,1.07808,197320007.3242
19.03.2015 04:07:00.000,1.07807,1.07807,1.07759,1.07788,185910003.6621
19.03.2015 04:08:00.000,1.07788,1.07805,1.07774,1.07804,181550003.0518
19.03.2015 04:09:00.000,1.07805,1.07819,1.07805,1.07819,100080001.8311
19.03.2015 04:10:00.000,1.07819,1.07819,1.07790,1.07811,72419998.1689
19.03.2015 04:11:00.000,1.07811,1.07815,1.07789,1.07789,71389999.3896
19.03.2015 04:12:00.000,1.07789,1.07789,1.07774,1.07774,108239997.8638
19.03.2015 04:13:00.000,1.07774,1.07774,1.07744,1.07744,153580001.8311
19.03.2015 04:14:00.000,1.07744,1.07745,1.07724,1.07735,130089996.3379
19.03.2015 04:15:00.000,1.07736,1.07755,1.07735,1.07755,61040000.9155
19.03.2015 04:16:00.000,1.07755,1.07765,1.07740,1.07745,78110000.6104
19.03.2015 04:17:00.000,1.07745,1.07764,1.07745,1.07747,90650001.5259
19.03.2015 04:18:00.000,1.07758,1.07783,1.07758,1.07767,96680000.3052
19.03.2015 04:19:00.000,1.07767,1.07767,1.07759,1.07760,59110000.6104
19.03.2015 04:20:00.000,1.07760,1.07760,1.07729,1.07733,108419998.1689
19.03.2015 04:21:00.000,1.07732,1.07748,1.07719,1.07748,82389999.3896
19.03.2015 04:22:00.000,1.07748,1.07754,1.07737,1.07754,40580001.8311
19.03.2015 04:23:00.000,1.07754,1.07766,1.07730,1.07751,148639999.3896
19.03.2015 04:24:00.000,1.07751,1.07751,1.07725,1.07725,183050003.0518
19.03.2015 04:25:00.000,1.07725,1.07757,1.07725,1.07739,110419998.1689
19.03.2015 04:26:00.000,1.07739,1.07748,1.07736,1.07738,68629997.2534
19.03.2015 04:27:00.000,1.07738,1.07758,1.07719,1.07719,167850006.1035
19.03.2015 04:28:00.000,1.07717,1.07724,1.07710,1.07724,167059997.5586
19.03.2015 04:29:00.000,1.07724,1.07738,1.07722,1.07738,84750000.0000
19.03.2015 04:30:00.000,1.07738,1.07746,1.07725,1.07733,115739997.8638
19.03.2015 04:31:00.000,1.07732,1.07749,1.07732,1.07746,42680000.3052
19.03.2015 04:32:00.000,1.07746,1.07746,1.07718,1.07718,146470001.2207
19.03.2015 04:33:00.000,1.07717,1.07746,1.07706,1.07746,100300003.0518
19.03.2015 04:34:00.000,1.07746,1.07760,1.07741,1.07760,99449996.9482
19.03.2015 04:35:00.000,1.07761,1.07800,1.07761,1.07792,183580001.8311
19.03.2015 04:36:00.000,1.07792,1.07795,1.07767,1.07767,139639999.3896
19.03.2015 04:37:00.000,1.07767,1.07768,1.07728,1.07730,105519996.6431
19.03.2015 04:38:00.000,1.07728,1.07728,1.07705,1.07705,74940002.4414
19.03.2015 04:39:00.000,1.07708,1.07741,1.07708,1.07741,118900001.5259
19.03.2015 04:40:00.000,1.07743,1.07750,1.07718,1.07730,130679992.6758
19.03.2015 04:41:00.000,1.07734,1.07743,1.07713,1.07717,94120002.7466
19.03.2015 04:42:00.000,1.07717,1.07728,1.07705,1.07708,107809997.5586
19.03.2015 04:43:00.000,1.07708,1.07727,1.07665,1.07674,171910003.6621
19.03.2015 04:44:00.000,1.07674,1.07674,1.07629,1.07637,264440002.4414
19.03.2015 04:45:00.000,1.07636,1.07636,1.07612,1.07613,130000000.0000
19.03.2015 04:46:00.000,1.07613,1.07615,1.07589,1.07589,145539993.2861
19.03.2015 04:47:00.000,1.07589,1.07652,1.07580,1.07648,260500000.0000
19.03.2015 04:48:00.000,1.07644,1.07663,1.07627,1.07639,290459991.4551
19.03.2015 04:49:00.000,1.07639,1.07651,1.07627,1.07649,141910003.6621
19.03.2015 04:50:00.000,1.07649,1.07689,1.07649,1.07675,168809997.5586
19.03.2015 04:51:00.000,1.07675,1.07675,1.07656,1.07656,57659999.8474
19.03.2015 04:52:00.000,1.07656,1.07684,1.07641,1.07672,148610000.6104
19.03.2015 04:53:00.000,1.07672,1.07682,1.07668,1.07676,109959999.0845
19.03.2015 04:54:00.000,1.07675,1.07675,1.07648,1.07659,162619995.1172
19.03.2015 04:55:00.000,1.07659,1.07670,1.07636,1.07636,92110000.6104
19.03.2015 04:56:00.000,1.07633,1.07638,1.07575,1.07575,171240005.4932
19.03.2015 04:57:00.000,1.07575,1.07627,1.07574,1.07607,217600006.1035
19.03.2015 04:58:00.000,1.07607,1.07638,1.07603,1.07638,127970001.2207
19.03.2015 04:59:00.000,1.07640,1.07661,1.07627,1.07627,126410003.6621
19.03.2015 05:00:00.000,1.07624,1.07633,1.07600,1.07603,201979995.7275
19.03.2015 05:01:00.000,1.07604,1.07650,1.07603,1.07649,117199996.9482
19.03.2015 05:02:00.000,1.07649,1.07649,1.07621,1.07623,127000000.0000
19.03.2015 05:03:00.000,1.07622,1.07623,1.07610,1.07610,61189998.6267
19.03.2015 05:04:00.000,1.07612,1.07647,1.07612,1.07642,70250000.0000
19.03.2015 05:05:00.000,1.07642,1.07652,1.07633,1.07650,64980003.3569
19.03.2015 05:06:00.000,1.07651,1.07703,1.07651,1.07658,138419998.1689
19.03.2015 05:07:00.000,1.07658,1.07672,1.07648,1.07669,108029998.7793
19.03.2015 05:08:00.000,1.07670,1.07687,1.07670,1.07681,92129997.2534
19.03.2015 05:09:00.000,1.07683,1.07691,1.07674,1.07680,78040000.9155
19.03.2015 05:10:00.000,1.07680,1.07687,1.07669,1.07669,61869998.9319
19.03.2015 05:11:00.000,1.07669,1.07669,1.07645,1.07649,85260002.1362
19.03.2015 05:12:00.000,1.07649,1.07690,1.07641,1.07690,114550003.0518
19.03.2015 05:13:00.000,1.07690,1.07690,1.07638,1.07653,127709999.0845
19.03.2015 05:14:00.000,1.07653,1.07676,1.07647,1.07658,106819999.6948
19.03.2015 05:15:00.000,1.07658,1.07679,1.07658,1.07668,65629997.2534
19.03.2015 05:16:00.000,1.07668,1.07703,1.07660,1.07703,86199996.9482
19.03.2015 05:17:00.000,1.07702,1.07705,1.07666,1.07672,146059997.5586
19.03.2015 05:18:00.000,1.07670,1.07674,1.07649,1.07658,91489997.8638
19.03.2015 05:19:00.000,1.07660,1.07667,1.07637,1.07646,154410003.6621
19.03.2015 05:20:00.000,1.07648,1.07651,1.07645,1.07647,38470001.2207
19.03.2015 05:21:00.000,1.07647,1.07696,1.07647,1.07696,112529998.7793
19.03.2015 05:22:00.000,1.07696,1.07727,1.07690,1.07714,212100006.1035
19.03.2015 05:23:00.000,1.07715,1.07715,1.07706,1.07710,81290000.9155
19.03.2015 05:24:00.000,1.07707,1.07715,1.07705,1.07711,60849998.4741
19.03.2015 05:25:00.000,1.07712,1.07726,1.07711,1.07726,84599998.4741
19.03.2015 05:26:00.000,1.07725,1.07743,1.07719,1.07740,104709999.0845
19.03.2015 05:27:00.000,1.07740,1.07746,1.07717,1.07720,116540000.9155
19.03.2015 05:28:00.000,1.07719,1.07738,1.07711,1.07730,94879997.2534
19.03.2015 05:29:00.000,1.07729,1.07729,1.07720,1.07721,76750000.0000
19.03.2015 05:30:00.000,1.07722,1.07726,1.07720,1.07725,96440002.4414
19.03.2015 05:31:00.000,1.07725,1.07753,1.07724,1.07740,128559997.5586
19.03.2015 05:32:00.000,1.07741,1.07784,1.07741,1.07780,92230003.3569
19.03.2015 05:33:00.000,1.07782,1.07784,1.07737,1.07744,156070007.3242
19.03.2015 05:34:00.000,1.07741,1.07747,1.07737,1.07737,58790000.9155
19.03.2015 05:35:00.000,1.07739,1.07772,1.07733,1.07770,87949996.9482
19.03.2015 05:36:00.000,1.07770,1.07772,1.07751,1.07751,69709999.0845
19.03.2015 05:37:00.000,1.07745,1.07758,1.07741,1.07752,78970001.2207
19.03.2015 05:38:00.000,1.07752,1.07765,1.07740,1.07765,103930000.3052
19.03.2015 05:39:00.000,1.07765,1.07765,1.07757,1.07761,28129999.1608
19.03.2015 05:40:00.000,1.07761,1.07792,1.07761,1.07788,138240005.4932
19.03.2015 05:41:00.000,1.07787,1.07792,1.07782,1.07782,65809997.5586
19.03.2015 05:42:00.000,1.07787,1.07791,1.07764,1.07765,84400001.5259
19.03.2015 05:43:00.000,1.07767,1.07768,1.07718,1.07738,121559997.5586
19.03.2015 05:44:00.000,1.07737,1.07745,1.07710,1.07735,201270004.2725
19.03.2015 05:45:00.000,1.07735,1.07735,1.07717,1.07725,130110000.6104
19.03.2015 05:46:00.000,1.07727,1.07743,1.07708,1.07723,114389999.3896
19.03.2015 05:47:00.000,1.07722,1.07733,1.07717,1.07732,75019996.6431
19.03.2015 05:48:00.000,1.07731,1.07732,1.07712,1.07712,80569999.6948
19.03.2015 05:49:00.000,1.07712,1.07728,1.07686,1.07686,96779998.7793
19.03.2015 05:50:00.000,1.07685,1.07685,1.07630,1.07674,178029998.7793
19.03.2015 05:51:00.000,1.07674,1.07708,1.07669,1.07708,124620002.7466
19.03.2015 05:52:00.000,1.07708,1.07719,1.07683,1.07684,80209999.0845
19.03.2015 05:53:00.000,1.07686,1.07717,1.07686,1.07717,78750000.0000
19.03.2015 05:54:00.000,1.07715,1.07732,1.07710,1.07732,41000000.0000
19.03.2015 05:55:00.000,1.07730,1.07779,1.07729,1.07772,150259994.5068
19.03.2015 05:56:00.000,1.07773,1.07776,1.07762,1.07763,155779998.7793
19.03.2015 05:57:00.000,1.07763,1.07763,1.07740,1.07743,60860000.6104
19.03.2015 05:58:00.000,1.07743,1.07743,1.07708,1.07724,78779998.7793
19.03.2015 05:59:00.000,1.07724,1.07724,1.07719,1.07721,18500000.0000
19.03.2015 06:00:00.000,1.07721,1.07731,1.07717,1.07731,58569999.6948
19.03.2015 06:01:00.000,1.07731,1.07762,1.07731,1.07762,75209999.0845
19.03.2015 06:02:00.000,1.07762,1.07785,1.07762,1.07785,69470001.2207
